solver;instance_source_file_name;time_limit;time;gap;nodes;best_solution;best_bound;matrix_constraints;matrix_variables;matrix_nonzeros;matrix_post_constraints;matrix_post_variables;matrix_post_nonzeros;first_relaxed;first_solution_BestInteger;first_solution_CutsBestBound;cut_info_best_bound;cut_info_best_solution;cut_info_time;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_GUB_COVER;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF
CPLEX;p56;300;0,91;0;364,0;21103,0;21101,469373;230;6030;12030;230;1241;2454;0,0;89016,0;0,0;21048,1483;21121,0;0,84;153;161;10;19;2;32;;39;153;161;10;19;;2;32;;39;153;161;10;19;;;2;32;;39
GUROBI;p56;300;0,88;0;1893,0;21103,0;21103,0;230;6030;12030;230;6030;12030;16477,0;57411,0;16477,0;20979,8509;21120,0;0,0;193;56;;3;;23;37;;193;56;;3;;;23;37;;193;56;;3;;;;23;37;
CBC;p56;300;3,58;0;294;21103,0;21103,0;230;6030;12030;230;6030;12030;20976,064;22512,0;20976,064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p56;600;0,92;0;364,0;21103,0;21101,469373;230;6030;12030;230;1241;2454;0,0;89016,0;0,0;21048,1483;21121,0;0,84;153;161;10;19;2;32;;39;153;161;10;19;;2;32;;39;153;161;10;19;;;2;32;;39
GUROBI;p56;600;0,89;0;1893,0;21103,0;21103,0;230;6030;12030;230;6030;12030;16477,0;57411,0;16477,0;20979,8509;21120,0;0,0;193;56;;3;;23;37;;193;56;;3;;;23;37;;193;56;;3;;;;23;37;
CBC;p56;600;3,58;0;294;21103,0;21103,0;230;6030;12030;230;6030;12030;20976,064;22512,0;20976,064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p57;120;1,56;0;1833,0;26039,0;26037,006283;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;25774,0927;26408,0;0,73;191;421;15;19;;39;;53;191;421;15;19;;;39;;53;191;421;15;19;;;;39;;53
GUROBI;p57;120;1,37;0;3936,0;26039,0;26039,0;230;6030;12030;230;6030;12030;21034,0;65811,0;21034,0;25741,6363;26597,0;0,0;190;66;;;;34;51;1;190;66;;;;;34;51;1;190;66;;;;;;34;51;1
CBC;p57;120;25,0;0;2389;26039,0;26039,0;230;6030;12030;230;6030;12030;25772,537;29796,0;25772,537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p57;300;1,49;0;1833,0;26039,0;26037,006283;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;25774,0927;26408,0;0,68;191;421;15;19;;39;;53;191;421;15;19;;;39;;53;191;421;15;19;;;;39;;53
GUROBI;p57;300;1,36;0;3936,0;26039,0;26039,0;230;6030;12030;230;6030;12030;21034,0;65811,0;21034,0;25741,6363;26597,0;0,0;190;66;;;;34;51;1;190;66;;;;;34;51;1;190;66;;;;;;34;51;1
CBC;p57;300;24,92;0;2389;26039,0;26039,0;230;6030;12030;230;6030;12030;25772,537;29796,0;25772,537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p57;600;1,53;0;1833,0;26039,0;26037,006283;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;25774,0927;26408,0;0,71;191;421;15;19;;39;;53;191;421;15;19;;;39;;53;191;421;15;19;;;;39;;53
GUROBI;p57;600;1,35;0;3936,0;26039,0;26039,0;230;6030;12030;230;6030;12030;21034,0;65811,0;21034,0;25741,6363;26597,0;0,0;190;66;;;;34;51;1;190;66;;;;;34;51;1;190;66;;;;;;34;51;1
CBC;p57;600;24,83;0;2389;26039,0;26039,0;230;6030;12030;230;6030;12030;25772,537;29796,0;25772,537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p58;120;9,77;0;11055,0;37239,0;37235,438878;230;6030;12030;230;6030;12030;0,0;119016,0;0,0;36471,0525;37608,0;0,89;205;657;16;6;;36;;6;205;657;16;6;;;36;;6;205;657;16;6;;;;36;;6
GUROBI;p58;120;17,32;0;19546,0;37239,0;37239,0;230;6030;12030;230;6030;12030;31667,0;85411,0;31667,0;36417,3723;37690,0;0,0;207;89;85;9;;149;83;1;207;89;85;9;;;149;83;1;207;89;85;9;;;;149;83;1
CBC;p58;120;119,92;2,1246878258777;11958;37399,0;36604,388;230;6030;12030;230;6030;12030;36454,949;44706,0;36454,949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p58;300;9,77;0;11055,0;37239,0;37235,438878;230;6030;12030;230;6030;12030;0,0;119016,0;0,0;36471,0525;37608,0;0,87;205;657;16;6;;36;;6;205;657;16;6;;;36;;6;205;657;16;6;;;;36;;6
GUROBI;p58;300;17,31;0;19546,0;37239,0;37239,0;230;6030;12030;230;6030;12030;31667,0;85411,0;31667,0;36417,3723;37690,0;0,0;207;89;85;9;;149;83;1;207;89;85;9;;;149;83;1;207;89;85;9;;;;149;83;1
CBC;p58;300;299,98;1,8535098275170545;23006;37395,0;36701,88;230;6030;12030;230;6030;12030;36454,949;44706,0;36454,949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p58;600;9,75;0;11055,0;37239,0;37235,438878;230;6030;12030;230;6030;12030;0,0;119016,0;0,0;36471,0525;37608,0;0,86;205;657;16;6;;36;;6;205;657;16;6;;;36;;6;205;657;16;6;;;;36;;6
GUROBI;p58;600;17,33;0;19546,0;37239,0;37239,0;230;6030;12030;230;6030;12030;31667,0;85411,0;31667,0;36417,3723;37690,0;0,0;207;89;85;9;;149;83;1;207;89;85;9;;;149;83;1;207;89;85;9;;;;149;83;1
CBC;p58;600;599,92;1,6927339341587997;50829;37393,0;36760,036;230;6030;12030;230;6030;12030;36454,949;44706,0;36454,949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p59;120;3,44;0;7572,0;27282,0;27279,310908;230;6030;12030;230;3809;7590;0,0;104255,0;0,0;26952,7724;27282,0;0,99;125;465;21;17;;52;;33;125;465;21;17;;;52;;33;125;465;21;17;;;;52;;33
GUROBI;p59;120;4,52;0;4069,0;27282,0;27282,0;230;6030;12030;230;6030;12030;23355,1314;71132,0;23355,1314;26889,9246;27550,0;0,0;136;57;35;11;;66;50;;136;57;35;11;;;66;50;;136;57;35;11;;;;66;50;
CBC;p59;120;67,63;0;7771;27282,0;27282,0;230;6030;12030;230;6030;12030;26914,484;28255,0;26914,484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p59;300;3,46;0;7572,0;27282,0;27279,310908;230;6030;12030;230;3809;7590;0,0;104255,0;0,0;26952,7724;27282,0;0,99;125;465;21;17;;52;;33;125;465;21;17;;;52;;33;125;465;21;17;;;;52;;33
GUROBI;p59;300;4,52;0;4069,0;27282,0;27282,0;230;6030;12030;230;6030;12030;23355,1314;71132,0;23355,1314;26889,9246;27550,0;0,0;136;57;35;11;;66;50;;136;57;35;11;;;66;50;;136;57;35;11;;;;66;50;
CBC;p59;300;67,83;0;7771;27282,0;27282,0;230;6030;12030;230;6030;12030;26914,484;28255,0;26914,484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p59;600;3,48;0;7572,0;27282,0;27279,310908;230;6030;12030;230;3809;7590;0,0;104255,0;0,0;26952,7724;27282,0;1,0;125;465;21;17;;52;;33;125;465;21;17;;;52;;33;125;465;21;17;;;;52;;33
GUROBI;p59;600;4,52;0;4069,0;27282,0;27282,0;230;6030;12030;230;6030;12030;23355,1314;71132,0;23355,1314;26889,9246;27550,0;0,0;136;57;35;11;;66;50;;136;57;35;11;;;66;50;;136;57;35;11;;;;66;50;
CBC;p59;600;67,59;0;7771;27282,0;27282,0;230;6030;12030;230;6030;12030;26914,484;28255,0;26914,484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p60;120;0,17;0;0,0;20534,0;20534,0;230;6030;12030;230;6030;12030;0,0;89016,0;0,0;20534,0;20534,0;0,17;214;40;;12;;20;;45;214;40;;12;;;20;;45;214;40;;12;;;;20;;45
GUROBI;p60;120;0,16;0;1,0;20534,0;20534,0;230;6030;12030;230;6030;12030;13945,3333;58804,0;13945,3333;20534,0;20534,0;0,0;217;41;;;;14;29;;217;41;;;;;14;29;;217;41;;;;;;14;29;
CBC;p60;120;0,31;0;0;20534,0;20534,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p60;300;0,17;0;0,0;20534,0;20534,0;230;6030;12030;230;6030;12030;0,0;89016,0;0,0;20534,0;20534,0;0,17;214;40;;12;;20;;45;214;40;;12;;;20;;45;214;40;;12;;;;20;;45
GUROBI;p60;300;0,16;0;1,0;20534,0;20534,0;230;6030;12030;230;6030;12030;13945,3333;58804,0;13945,3333;20534,0;20534,0;0,0;217;41;;;;14;29;;217;41;;;;;14;29;;217;41;;;;;;14;29;
CBC;p60;300;0,31;0;0;20534,0;20534,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p60;600;0,17;0;0,0;20534,0;20534,0;230;6030;12030;230;6030;12030;0,0;89016,0;0,0;20534,0;20534,0;0,17;214;40;;12;;20;;45;214;40;;12;;;20;;45;214;40;;12;;;;20;;45
GUROBI;p60;600;0,16;0;1,0;20534,0;20534,0;230;6030;12030;230;6030;12030;13945,3333;58804,0;13945,3333;20534,0;20534,0;0,0;217;41;;;;14;29;;217;41;;;;;14;29;;217;41;;;;;;14;29;
CBC;p60;600;0,3;0;0;20534,0;20534,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p61;120;0,27;0;0,0;24454,0;24454,0;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;24454,0;24454,0;0,27;289;58;3;8;;39;;50;289;58;3;8;;;39;;50;289;58;3;8;;;;39;;50
GUROBI;p61;120;0,23;0;1,0;24454,0;24454,0;230;6030;12030;230;6030;12030;16983,3333;67204,0;16983,3333;24454,0;24454,0;0,0;247;49;;;;19;26;;247;49;;;;;19;26;;247;49;;;;;;19;26;
CBC;p61;120;0,4;0;0;24454,0;24454,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p61;300;0,26;0;0,0;24454,0;24454,0;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;24454,0;24454,0;0,25;289;58;3;8;;39;;50;289;58;3;8;;;39;;50;289;58;3;8;;;;39;;50
GUROBI;p61;300;0,24;0;1,0;24454,0;24454,0;230;6030;12030;230;6030;12030;16983,3333;67204,0;16983,3333;24454,0;24454,0;0,0;247;49;;;;19;26;;247;49;;;;;19;26;;247;49;;;;;;19;26;
CBC;p61;300;0,4;0;0;24454,0;24454,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p61;600;0,23;0;0,0;24454,0;24454,0;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;24454,0;24454,0;0,23;289;58;3;8;;39;;50;289;58;3;8;;;39;;50;289;58;3;8;;;;39;;50
GUROBI;p61;600;0,23;0;1,0;24454,0;24454,0;230;6030;12030;230;6030;12030;16983,3333;67204,0;16983,3333;24454,0;24454,0;0,0;247;49;;;;19;26;;247;49;;;;;19;26;;247;49;;;;;;19;26;
CBC;p61;600;0,4;0;0;24454,0;24454,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p62;120;2,97;0;412,0;32643,0;32640,28947;230;6030;12030;230;4374;8718;0,0;119016,0;0,0;32598,8058;32651,0;2,62;303;261;15;9;;73;;35;303;261;15;9;;;73;;35;303;261;15;9;;;;73;;35
GUROBI;p62;120;1,39;0;1580,0;32643,0;32643,0;230;6030;12030;230;6030;12030;24072,0;86804,0;24072,0;32259,5265;32662,0;0,0;306;104;;;;35;31;;306;104;;;;;35;31;;306;104;;;;;;35;31;
CBC;p62;120;35,29;0;2482;32643,0;32643,0;230;6030;12030;230;6030;12030;32301,805;53882,0;32301,805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p62;300;2,93;0;412,0;32643,0;32640,28947;230;6030;12030;230;4374;8718;0,0;119016,0;0,0;32598,8058;32651,0;2,57;303;261;15;9;;73;;35;303;261;15;9;;;73;;35;303;261;15;9;;;;73;;35
GUROBI;p62;300;1,4;0;1580,0;32643,0;32643,0;230;6030;12030;230;6030;12030;24072,0;86804,0;24072,0;32259,5265;32662,0;0,0;306;104;;;;35;31;;306;104;;;;;35;31;;306;104;;;;;;35;31;
CBC;p62;300;35,31;0;2482;32643,0;32643,0;230;6030;12030;230;6030;12030;32301,805;53882,0;32301,805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p62;600;2,92;0;412,0;32643,0;32640,28947;230;6030;12030;230;4374;8718;0,0;119016,0;0,0;32598,8058;32651,0;2,57;303;261;15;9;;73;;35;303;261;15;9;;;73;;35;303;261;15;9;;;;73;;35
GUROBI;p62;600;1,39;0;1580,0;32643,0;32643,0;230;6030;12030;230;6030;12030;24072,0;86804,0;24072,0;32259,5265;32662,0;0,0;306;104;;;;35;31;;306;104;;;;;35;31;;306;104;;;;;;35;31;
CBC;p62;600;35,32;0;2482;32643,0;32643,0;230;6030;12030;230;6030;12030;32301,805;53882,0;32301,805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p63;120;0,29;0;0,0;25105,0;25102,864103;230;6030;12030;157;544;1073;0,0;104255,0;0,0;25095,5984;25105,0;;201;37;5;16;1;22;;27;201;37;5;16;4;1;22;;27;201;37;5;16;;4;1;22;;27
GUROBI;p63;120;0,3;0;1,0;25105,0;25105,0;230;6030;12030;230;6030;12030;18633,4033;72525,0;18633,4033;25105,0;25105,0;0,0;;;;;;1;2;;;;;;;;1;2;;;;;;;;;1;2;
CBC;p63;120;0,81;0;24;25105,0;25105,0;230;6030;12030;230;6030;12030;25065,137;25141,0;25065,137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p63;300;0,33;0;0,0;25105,0;25102,864103;230;6030;12030;157;544;1073;0,0;104255,0;0,0;25095,5984;25105,0;;201;37;5;16;1;22;;27;201;37;5;16;4;1;22;;27;201;37;5;16;;4;1;22;;27
GUROBI;p63;300;0,3;0;1,0;25105,0;25105,0;230;6030;12030;230;6030;12030;18633,4033;72525,0;18633,4033;25105,0;25105,0;0,0;;;;;;1;2;;;;;;;;1;2;;;;;;;;;1;2;
CBC;p63;300;0,79;0;24;25105,0;25105,0;230;6030;12030;230;6030;12030;25065,137;25141,0;25065,137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p63;600;0,3;0;0,0;25105,0;25102,864103;230;6030;12030;157;544;1073;0,0;104255,0;0,0;25095,5984;25105,0;;201;37;5;16;1;22;;27;201;37;5;16;4;1;22;;27;201;37;5;16;;4;1;22;;27
GUROBI;p63;600;0,3;0;1,0;25105,0;25105,0;230;6030;12030;230;6030;12030;18633,4033;72525,0;18633,4033;25105,0;25105,0;0,0;;;;;;1;2;;;;;;;;1;2;;;;;;;;;1;2;
CBC;p63;600;0,81;0;24;25105,0;25105,0;230;6030;12030;230;6030;12030;25065,137;25141,0;25065,137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p64;120;0,23;0;0,0;20530,0;20530,0;230;6030;12030;230;3305;6580;0,0;89016,0;0,0;20530,0;20530,0;0,23;213;44;3;11;;25;;60;213;44;3;11;;;25;;60;213;44;3;11;;;;25;;60
GUROBI;p64;120;0,15;0;1,0;20530,0;20530,0;230;6030;12030;230;6030;12030;12679,5;57435,0;12679,5;20530,0;20530,0;0,0;237;37;;;;13;31;;237;37;;;;;13;31;;237;37;;;;;;13;31;
CBC;p64;120;0,33;0;0;20530,0;20530,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p64;300;0,23;0;0,0;20530,0;20530,0;230;6030;12030;230;3305;6580;0,0;89016,0;0,0;20530,0;20530,0;0,22;213;44;3;11;;25;;60;213;44;3;11;;;25;;60;213;44;3;11;;;;25;;60
GUROBI;p64;300;0,15;0;1,0;20530,0;20530,0;230;6030;12030;230;6030;12030;12679,5;57435,0;12679,5;20530,0;20530,0;0,0;237;37;;;;13;31;;237;37;;;;;13;31;;237;37;;;;;;13;31;
CBC;p64;300;0,33;0;0;20530,0;20530,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p64;600;0,25;0;0,0;20530,0;20530,0;230;6030;12030;230;3305;6580;0,0;89016,0;0,0;20530,0;20530,0;0,24;213;44;3;11;;25;;60;213;44;3;11;;;25;;60;213;44;3;11;;;;25;;60
GUROBI;p64;600;0,14;0;1,0;20530,0;20530,0;230;6030;12030;230;6030;12030;12679,5;57435,0;12679,5;20530,0;20530,0;0,0;237;37;;;;13;31;;237;37;;;;;13;31;;237;37;;;;;;13;31;
CBC;p64;600;0,33;0;0;20530,0;20530,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p65;120;0,21;0;0,0;24445,0;24445,0;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;24445,0;24445,0;0,2;313;56;2;1;;37;;71;313;56;2;1;;;37;;71;313;56;2;1;;;;37;;71
GUROBI;p65;120;0,25;0;1,0;24445,0;24445,0;230;6030;12030;230;6030;12030;14958,0;65535,0;14958,0;24445,0;24445,0;0,0;310;52;;;;17;25;;310;52;;;;;17;25;;310;52;;;;;;17;25;
CBC;p65;120;0,37;0;0;24445,0;24445,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p65;300;0,22;0;0,0;24445,0;24445,0;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;24445,0;24445,0;0,21;313;56;2;1;;37;;71;313;56;2;1;;;37;;71;313;56;2;1;;;;37;;71
GUROBI;p65;300;0,25;0;1,0;24445,0;24445,0;230;6030;12030;230;6030;12030;14958,0;65535,0;14958,0;24445,0;24445,0;0,0;310;52;;;;17;25;;310;52;;;;;17;25;;310;52;;;;;;17;25;
CBC;p65;300;0,37;0;0;24445,0;24445,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p65;600;0,24;0;0,0;24445,0;24445,0;230;6030;12030;230;6030;12030;0,0;98016,0;0,0;24445,0;24445,0;0,23;313;56;2;1;;37;;71;313;56;2;1;;;37;;71;313;56;2;1;;;;37;;71
GUROBI;p65;600;0,24;0;1,0;24445,0;24445,0;230;6030;12030;230;6030;12030;14958,0;65535,0;14958,0;24445,0;24445,0;0,0;310;52;;;;17;25;;310;52;;;;;17;25;;310;52;;;;;;17;25;
CBC;p65;600;0,39;0;0;24445,0;24445,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p66;120;4,18;0;560,0;31415,0;31412,198262;230;6030;12030;230;4270;8510;0,0;119016,0;0,0;31386,395;31420,0;4,0;379;187;5;;;78;;53;379;187;5;;;;78;;53;379;187;5;;;;;78;;53
GUROBI;p66;120;4,18;0;2531,0;31415,0;31415,0;230;6030;12030;230;6030;12030;20274,5;84435,0;20274,5;31181,8833;31822,0;0,0;388;90;13;;;33;42;;388;90;13;;;;33;42;;388;90;13;;;;;33;42;
CBC;p66;120;22,21;0;738;31415,0;31415,0;230;6030;12030;230;6030;12030;31242,542;33263,0;31242,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p66;300;4,25;0;560,0;31415,0;31412,198262;230;6030;12030;230;4270;8510;0,0;119016,0;0,0;31386,395;31420,0;4,07;379;187;5;;;78;;53;379;187;5;;;;78;;53;379;187;5;;;;;78;;53
GUROBI;p66;300;4,25;0;2531,0;31415,0;31415,0;230;6030;12030;230;6030;12030;20274,5;84435,0;20274,5;31181,8833;31822,0;0,0;388;90;13;;;33;42;;388;90;13;;;;33;42;;388;90;13;;;;;33;42;
CBC;p66;300;22,15;0;738;31415,0;31415,0;230;6030;12030;230;6030;12030;31242,542;33263,0;31242,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p66;600;4,2;0;560,0;31415,0;31412,198262;230;6030;12030;230;4270;8510;0,0;119016,0;0,0;31386,395;31420,0;4,02;379;187;5;;;78;;53;379;187;5;;;;78;;53;379;187;5;;;;;78;;53
GUROBI;p66;600;4,18;0;2531,0;31415,0;31415,0;230;6030;12030;230;6030;12030;20274,5;84435,0;20274,5;31181,8833;31822,0;0,0;388;90;13;;;33;42;;388;90;13;;;;33;42;;388;90;13;;;;;33;42;
CBC;p66;600;22,12;0;738;31415,0;31415,0;230;6030;12030;230;6030;12030;31242,542;33263,0;31242,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p67;120;0,6;0;0,0;24848,0;24846,472222;230;6030;12030;175;664;1314;0,0;105015,0;0,0;24810,05;24848,0;;168;50;;9;1;19;;41;168;50;;9;;1;19;;41;168;50;;9;;;1;19;;41
GUROBI;p67;120;0,65;0;138,0;24848,0;24848,0;230;6030;12030;230;6030;12030;18825,1617;72083,0;18825,1617;24804,3487;24904,0;0,0;143;38;;;3;18;13;;143;38;;;;3;18;13;;143;38;;;;;3;18;13;
CBC;p67;120;2,3;0;80;24848,0;24848,0;230;6030;12030;230;6030;12030;24798,409;25014,0;24798,409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p67;300;0,59;0;0,0;24848,0;24846,472222;230;6030;12030;175;664;1314;0,0;105015,0;0,0;24810,05;24848,0;;168;50;;9;1;19;;41;168;50;;9;;1;19;;41;168;50;;9;;;1;19;;41
GUROBI;p67;300;0,66;0;138,0;24848,0;24848,0;230;6030;12030;230;6030;12030;18825,1617;72083,0;18825,1617;24804,3487;24904,0;0,0;143;38;;;3;18;13;;143;38;;;;3;18;13;;143;38;;;;;3;18;13;
CBC;p67;300;2,31;0;80;24848,0;24848,0;230;6030;12030;230;6030;12030;24798,409;25014,0;24798,409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p67;600;0,58;0;0,0;24848,0;24846,472222;230;6030;12030;175;664;1314;0,0;105015,0;0,0;24810,05;24848,0;;168;50;;9;1;19;;41;168;50;;9;;1;19;;41;168;50;;9;;;1;19;;41
GUROBI;p67;600;0,65;0;138,0;24848,0;24848,0;230;6030;12030;230;6030;12030;18825,1617;72083,0;18825,1617;24804,3487;24904,0;0,0;143;38;;;3;18;13;;143;38;;;;3;18;13;;143;38;;;;;3;18;13;
CBC;p67;600;2,29;0;80;24848,0;24848,0;230;6030;12030;230;6030;12030;24798,409;25014,0;24798,409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p68;120;0,24;0;0,0;20538,0;20538,0;230;6030;12030;230;6030;12030;0,0;89016,0;0,0;20517,615;20538,0;0,23;208;37;2;14;;17;;40;208;37;2;14;;;17;;40;208;37;2;14;;;;17;;40
GUROBI;p68;120;0,17;0;1,0;20538,0;20538,0;230;6030;12030;230;6030;12030;14180,8694;57927,0;14180,8694;20538,0;20538,0;0,0;204;37;;;;8;32;;204;37;;;;;8;32;;204;37;;;;;;8;32;
CBC;p68;120;0,41;0;0;20538,0;20538,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p68;300;0,18;0;0,0;20538,0;20538,0;230;6030;12030;230;6030;12030;0,0;89016,0;0,0;20517,615;20538,0;0,16;208;37;2;14;;17;;40;208;37;2;14;;;17;;40;208;37;2;14;;;;17;;40
GUROBI;p68;300;0,17;0;1,0;20538,0;20538,0;230;6030;12030;230;6030;12030;14180,8694;57927,0;14180,8694;20538,0;20538,0;0,0;204;37;;;;8;32;;204;37;;;;;8;32;;204;37;;;;;;8;32;
CBC;p68;300;0,43;0;0;20538,0;20538,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p68;600;0,2;0;0,0;20538,0;20538,0;230;6030;12030;230;6030;12030;0,0;89016,0;0,0;20517,615;20538,0;0,18;208;37;2;14;;17;;40;208;37;2;14;;;17;;40;208;37;2;14;;;;17;;40
GUROBI;p68;600;0,17;0;1,0;20538,0;20538,0;230;6030;12030;230;6030;12030;14180,8694;57927,0;14180,8694;20538,0;20538,0;0,0;204;37;;;;8;32;;204;37;;;;;8;32;;204;37;;;;;;8;32;
CBC;p68;600;0,42;0;0;20538,0;20538,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p69;120;0,28;0;0,0;24532,0;24532,0;230;6030;12030;212;860;1692;0,0;98016,0;0,0;1053,0;24532,0;0,28;232;45;1;7;1;16;;30;232;45;1;7;1;1;16;;30;232;45;1;7;;1;1;16;;30
GUROBI;p69;120;0,22;0;1,0;24532,0;24532,0;230;6030;12030;230;6030;12030;17303,9348;66027,0;17303,9348;24503,2674;24532,0;0,0;229;49;;;;10;18;;229;49;;;;;10;18;;229;49;;;;;;10;18;
CBC;p69;120;0,55;0;0;24532,0;24532,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p69;300;0,28;0;0,0;24532,0;24532,0;230;6030;12030;212;860;1692;0,0;98016,0;0,0;1053,0;24532,0;0,28;232;45;1;7;1;16;;30;232;45;1;7;1;1;16;;30;232;45;1;7;;1;1;16;;30
GUROBI;p69;300;0,22;0;1,0;24532,0;24532,0;230;6030;12030;230;6030;12030;17303,9348;66027,0;17303,9348;24503,2674;24532,0;0,0;229;49;;;;10;18;;229;49;;;;;10;18;;229;49;;;;;;10;18;
CBC;p69;300;0,56;0;0;24532,0;24532,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p69;600;0,29;0;0,0;24532,0;24532,0;230;6030;12030;212;860;1692;0,0;98016,0;0,0;1053,0;24532,0;0,29;232;45;1;7;1;16;;30;232;45;1;7;1;1;16;;30;232;45;1;7;;1;1;16;;30
GUROBI;p69;600;0,22;0;1,0;24532,0;24532,0;230;6030;12030;230;6030;12030;17303,9348;66027,0;17303,9348;24503,2674;24532,0;0,0;229;49;;;;10;18;;229;49;;;;;10;18;;229;49;;;;;;10;18;
CBC;p69;600;0,56;0;0;24532,0;24532,0;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p70;120;1,18;0;174,0;32322,0;32318,933325;230;6030;12030;230;1599;3168;0,0;119016,0;0,0;32291,7606;32322,0;1,07;267;115;10;10;;56;;33;267;115;10;10;;;56;;33;267;115;10;10;;;;56;;33
GUROBI;p70;120;1,01;0;403,0;32321,0;32321,0;230;6030;12030;230;6030;12030;24464,1214;84927,0;24464,1214;32198,2835;32361,0;0,0;254;70;;;;29;31;1;254;70;;;;;29;31;1;254;70;;;;;;29;31;1
